2014-08-14 15:22:00
studyName	sampleName	splitTotal	otuTableTotal	percentAssigned
Song_2012_family_study_study_797.txt	48.HA.Tongue.375034	31351	29384	0.937258779624
Song_2012_family_study_study_797.txt	42.HC.RightPalm.374508	31495	30617	0.972122559136
Song_2012_family_study_study_797.txt	1023.Tongue.374976	31518	28825	0.914556761216
Song_2012_family_study_study_797.txt	69.HB.Forehead.374392	31535	27839	0.882796892342
Song_2012_family_study_study_797.txt	66.HB.LeftPalm.374654	31762	27681	0.871513128896
Song_2012_family_study_study_797.txt	64.HB.RightPalm.374349	31770	28543	0.898426188228
Song_2012_family_study_study_797.txt	45.HB.RightPalm.374606	31870	31139	0.977063068717
Song_2012_family_study_study_797.txt	45.HA.RightPalm.375029	31916	30401	0.95253164557
Song_2012_family_study_study_797.txt	35.HB.LeftPalm.375392	31981	30064	0.940058159532
Song_2012_family_study_study_797.txt	62.CA.Tongue.374433	32090	28408	0.885260205672
Song_2012_family_study_study_797.txt	46.HB.Forehead.374390	32119	25727	0.800990068184
Song_2012_family_study_study_797.txt	764.LeftPalm.375175	32185	29114	0.904582880224
Song_2012_family_study_study_797.txt	41.HC.RightPalm.374460	32394	31359	0.968049638822
Song_2012_family_study_study_797.txt	59.HD.Forehead.374572	32454	31502	0.970666173661
Song_2012_family_study_study_797.txt	43.HB.RightPalm.374670	32475	31937	0.983433410316
Song_2012_family_study_study_797.txt	63.HC.Tongue.374798	32486	27200	0.837283753001
Song_2012_family_study_study_797.txt	18.CC.Stool.375158	32607	29634	0.908823258809
Song_2012_family_study_study_797.txt	41.HB.Forehead.374440	32614	30543	0.936499662722
Song_2012_family_study_study_797.txt	57.HB.RightPalm.374899	32661	27329	0.836747190839
Song_2012_family_study_study_797.txt	57.HB.Forehead.374742	32671	30774	0.94193627376
Song_2012_family_study_study_797.txt	26.HA.Stool.375367	32716	30133	0.921047805355
Song_2012_family_study_study_797.txt	42.HB.Stool.374502	32983	31308	0.949216262923
Song_2012_family_study_study_797.txt	54.HA.Stool.375240	32984	27913	0.846258792142
Song_2012_family_study_study_797.txt	62.HD.RightPalm.374529	33001	32123	0.973394745614
Song_2012_family_study_study_797.txt	49.HA.Tongue.374611	33009	30950	0.937623072495
Song_2012_family_study_study_797.txt	69.HB.RightPalm.374945	33139	32328	0.975527324301
Song_2012_family_study_study_797.txt	29.HC.Tongue.374928	33408	29553	0.884608477011
Song_2012_family_study_study_797.txt	24.HA.Tongue.374546	33427	30779	0.920782600891
Song_2012_family_study_study_797.txt	07.HB.Tongue.374771	33532	26092	0.778122390552
Song_2012_family_study_study_797.txt	31.HB.Tongue.374863	33566	31925	0.95111124352
Song_2012_family_study_study_797.txt	53.HA.Stool.375154	33605	31895	0.949114715072
Song_2012_family_study_study_797.txt	51.HB.Tongue.375344	33804	32338	0.956632351201
Song_2012_family_study_study_797.txt	61.HA.RightPalm.375238	33910	31469	0.92801533471
Song_2012_family_study_study_797.txt	45.HB.Stool.374461	33990	30082	0.885025007355
Song_2012_family_study_study_797.txt	49.CB.BackRightPaw.374385	34000	30648	0.901411764706
Song_2012_family_study_study_797.txt	30.HA.RightPalm.375340	34015	27229	0.800499779509
Song_2012_family_study_study_797.txt	35.HD.RightPalm.374835	34072	33538	0.98432730688
Song_2012_family_study_study_797.txt	54.HD.Forehead.374626	34094	29784	0.873584794979
Song_2012_family_study_study_797.txt	55.HC.RightPalm.374888	34133	33028	0.967626636979
Song_2012_family_study_study_797.txt	36.HA.RightPalm.374873	34318	33866	0.986829069293
Song_2012_family_study_study_797.txt	51.HB.RightPalm.375080	34549	30215	0.874554979884
Song_2012_family_study_study_797.txt	42.HA.Stool.374552	34595	32213	0.931146119381
Song_2012_family_study_study_797.txt	46.CA.FrontLeftPaw.375110	34727	25267	0.727589483687
Song_2012_family_study_study_797.txt	42.HD.Stool.375072	34858	32545	0.933645074301
Song_2012_family_study_study_797.txt	21.HA.Stool.374880	34876	28959	0.830341782314
Song_2012_family_study_study_797.txt	35.HA.Stool.374656	34904	30755	0.881131102452
Song_2012_family_study_study_797.txt	71.HB.RightPalm.374999	35046	33824	0.965131541403
Song_2012_family_study_study_797.txt	39.HB.Forehead.375345	35066	34436	0.982033878971
Song_2012_family_study_study_797.txt	41.HB.RightPalm.374803	35177	34130	0.970236233903
Song_2012_family_study_study_797.txt	62.HD.Stool.374759	35272	31985	0.906809934225
Song_2012_family_study_study_797.txt	25.HB.LeftPalm.374940	35338	27955	0.79107476371
Song_2012_family_study_study_797.txt	24.HB.Forehead.374854	35422	35207	0.993930325786
Song_2012_family_study_study_797.txt	63.HC.Forehead.375112	35475	30534	0.860718816068
Song_2012_family_study_study_797.txt	18.HB.Tongue.375252	35654	28955	0.812110843103
Song_2012_family_study_study_797.txt	52.HB.Tongue.374845	35682	34439	0.965164508716
Song_2012_family_study_study_797.txt	39.HA.RightPalm.374609	35719	35231	0.98633780341
Song_2012_family_study_study_797.txt	390.Stool.375009	35733	32271	0.903114767862
Song_2012_family_study_study_797.txt	22.HC.LeftPalm.375082	35824	33905	0.946432559178
Song_2012_family_study_study_797.txt	35.HA.LeftPalm.374988	35846	34107	0.951486916253
Song_2012_family_study_study_797.txt	41.HB.Tongue.374457	35967	33606	0.934356493452
Song_2012_family_study_study_797.txt	66.HB.Stool.374484	36010	33046	0.917689530686
Song_2012_family_study_study_797.txt	56.HA.LeftPalm.375172	36011	34725	0.964288689567
Song_2012_family_study_study_797.txt	66.HB.RightPalm.374439	36023	34723	0.963911945146
Song_2012_family_study_study_797.txt	63.HB.RightPalm.375144	36163	34721	0.96012498963
Song_2012_family_study_study_797.txt	68.HB.Tongue.374351	36186	34939	0.965539158791
Song_2012_family_study_study_797.txt	1318.Stool.374881	36411	35110	0.964269039576
Song_2012_family_study_study_797.txt	39.HB.Stool.375075	36450	33348	0.914897119342
Song_2012_family_study_study_797.txt	19.CA.BackRightPaw.374367	36501	29957	0.820717240624
Song_2012_family_study_study_797.txt	45.CA.Forehead.375342	36503	29753	0.815083691751
Song_2012_family_study_study_797.txt	52.CA.BackLeftPaw.374858	36527	30606	0.837900730966
Song_2012_family_study_study_797.txt	39.HA.Tongue.375054	36781	33811	0.919251787608
Song_2012_family_study_study_797.txt	02.HD.Tongue.374969	36823	34644	0.940825027836
Song_2012_family_study_study_797.txt	1406.Stool.374372	36901	32806	0.889027397632
Song_2012_family_study_study_797.txt	31.HA.LeftPalm.374419	37146	30942	0.832983362946
Song_2012_family_study_study_797.txt	41.HD.Forehead.375327	37181	36962	0.994109894839
Song_2012_family_study_study_797.txt	21.HA.Tongue.374892	37208	35640	0.957858525048
Song_2012_family_study_study_797.txt	02.HC.Forehead.375061	37275	35913	0.963460764588
Song_2012_family_study_study_797.txt	22.HA.LeftPalm.374710	37327	34975	0.936989310687
Song_2012_family_study_study_797.txt	53.CA.Stool.374485	37452	33381	0.891300865107
Song_2012_family_study_study_797.txt	40.HA.Forehead.374576	37577	37315	0.993027649892
Song_2012_family_study_study_797.txt	45.CA.Stool.375216	37630	35773	0.950651076269
Song_2012_family_study_study_797.txt	26.HA.RightPalm.375147	37865	36541	0.965033672257
Song_2012_family_study_study_797.txt	37.HA.Stool.375177	37887	35244	0.930239923984
Song_2012_family_study_study_797.txt	42.HA.RightPalm.375153	37972	37283	0.98185505109
Song_2012_family_study_study_797.txt	66.HA.Forehead.374968	38042	35651	0.93714841491
Song_2012_family_study_study_797.txt	56.CA.BackLeftPaw.374391	38051	33435	0.87868912775
Song_2012_family_study_study_797.txt	52.HB.Stool.374746	38179	35821	0.938238298541
Song_2012_family_study_study_797.txt	68.HB.LeftPalm.374541	38205	35467	0.928333987698
Song_2012_family_study_study_797.txt	57.HB.Stool.374359	38266	34420	0.899493022527
Song_2012_family_study_study_797.txt	63.HA.Forehead.374557	38317	26432	0.689824359945
Song_2012_family_study_study_797.txt	19.HA.Tongue.375131	38412	35191	0.916145996043
Song_2012_family_study_study_797.txt	29.HD.Forehead.375190	38450	37593	0.977711313394
Song_2012_family_study_study_797.txt	24.HB.Stool.375307	38507	36779	0.9551250422
Song_2012_family_study_study_797.txt	17.HB.Tongue.374724	38529	36374	0.944068104545
Song_2012_family_study_study_797.txt	41.HE.Stool.374910	38786	35252	0.9088846491
Song_2012_family_study_study_797.txt	42.HB.Tongue.374982	38853	34340	0.883844233393
Song_2012_family_study_study_797.txt	07.CB.BackLeftPaw.374727	38869	30937	0.795929918444
Song_2012_family_study_study_797.txt	22.HA.Tongue.375031	39047	35575	0.911081517146
Song_2012_family_study_study_797.txt	35.HD.Forehead.374487	39101	38488	0.984322651595
Song_2012_family_study_study_797.txt	42.HC.Tongue.375244	39108	36048	0.921755139613
Song_2012_family_study_study_797.txt	1402.Tongue.374779	39113	37670	0.963106895406
Song_2012_family_study_study_797.txt	06.CB.Forehead.374912	39187	30328	0.77393012989
Song_2012_family_study_study_797.txt	27.HB.RightPalm.375280	39205	38366	0.97859966841
Song_2012_family_study_study_797.txt	20.HA.Tongue.374689	39206	33890	0.864408508902
Song_2012_family_study_study_797.txt	54.HD.Tongue.375408	39298	36707	0.934067891496
Song_2012_family_study_study_797.txt	46.HA.Tongue.374403	39344	35727	0.908067303782
Song_2012_family_study_study_797.txt	66.CA.FrontLeftPaw.375028	39353	32560	0.82738291871
Song_2012_family_study_study_797.txt	30.HB.Tongue.374712	39368	36593	0.929511278195
Song_2012_family_study_study_797.txt	52.CB.Stool.375306	39409	36280	0.920601892969
Song_2012_family_study_study_797.txt	36.HA.Forehead.375032	39498	39122	0.99048053066
Song_2012_family_study_study_797.txt	44.HD.Tongue.374449	39559	36671	0.926995121211
Song_2012_family_study_study_797.txt	30.CA.Stool.374715	39628	36121	0.911501968305
Song_2012_family_study_study_797.txt	27.HB.Tongue.375209	39637	35959	0.9072079118
Song_2012_family_study_study_797.txt	71.CB.Stool.375086	39703	34683	0.873561191849
Song_2012_family_study_study_797.txt	51.HB.Stool.374396	39865	36181	0.907588109871
Song_2012_family_study_study_797.txt	64.CA.Tongue.374430	39866	35723	0.896076857473
Song_2012_family_study_study_797.txt	21.HC.Forehead.374709	40099	39340	0.981071847178
Song_2012_family_study_study_797.txt	42.HB.RightPalm.374780	40224	38995	0.96944610183
Song_2012_family_study_study_797.txt	51.HA.Stool.374702	40228	36987	0.919434224918
Song_2012_family_study_study_797.txt	38.HA.Tongue.375369	40345	37176	0.921452472425
Song_2012_family_study_study_797.txt	29.HD.Tongue.375068	40406	37225	0.921274068208
Song_2012_family_study_study_797.txt	49.HB.Stool.375372	40532	38018	0.937974933386
Song_2012_family_study_study_797.txt	63.HC.Stool.375320	40536	36994	0.912620880205
Song_2012_family_study_study_797.txt	62.HC.RightPalm.375069	40663	39101	0.96158670044
Song_2012_family_study_study_797.txt	62.HA.Forehead.374468	40763	38758	0.950813237495
Song_2012_family_study_study_797.txt	64.HA.Forehead.374625	40831	37101	0.908647841101
Song_2012_family_study_study_797.txt	53.CA.FrontLeftPaw.374750	41066	36253	0.882798422052
Song_2012_family_study_study_797.txt	66.HA.Stool.374959	41256	37400	0.906534807058
Song_2012_family_study_study_797.txt	71.HB.Forehead.374518	41415	38386	0.926862247978
Song_2012_family_study_study_797.txt	38.HA.Stool.374373	41645	35947	0.863176851963
Song_2012_family_study_study_797.txt	267.Tongue.374404	41677	40546	0.972862730043
Song_2012_family_study_study_797.txt	02.HD.Stool.374801	41766	39154	0.937461092755
Song_2012_family_study_study_797.txt	38.HB.Forehead.374663	41902	41711	0.995441745024
Song_2012_family_study_study_797.txt	31.HA.RightPalm.374838	41952	40531	0.966127955759
Song_2012_family_study_study_797.txt	46.HB.LeftPalm.375217	42164	38080	0.903140119533
Song_2012_family_study_study_797.txt	26.HC.RightPalm.374762	42265	40985	0.96971489412
Song_2012_family_study_study_797.txt	39.HA.Forehead.375048	42372	42147	0.99468988955
Song_2012_family_study_study_797.txt	21.HB.Forehead.374513	42427	41030	0.96707285455
Song_2012_family_study_study_797.txt	52.HA.Stool.374749	42616	39562	0.92833677492
Song_2012_family_study_study_797.txt	07.CA.Tongue.374583	42653	37767	0.885447682461
Song_2012_family_study_study_797.txt	21.HB.Tongue.374492	42659	40835	0.957242316979
Song_2012_family_study_study_797.txt	41.HD.LeftPalm.375056	42681	39570	0.927110423842
Song_2012_family_study_study_797.txt	1286.Stool.374678	42684	37660	0.882297816512
Song_2012_family_study_study_797.txt	22.HA.RightPalm.374542	42921	39563	0.92176323944
Song_2012_family_study_study_797.txt	1239.Stool.374465	42960	40226	0.936359404097
Song_2012_family_study_study_797.txt	31.HA.Stool.374707	42965	38753	0.901966717095
Song_2012_family_study_study_797.txt	18.CA.Stool.374575	42999	40303	0.937300867462
Song_2012_family_study_study_797.txt	19.CA.Forehead.375249	43095	32499	0.754124608423
Song_2012_family_study_study_797.txt	49.HC.Stool.375303	43104	39678	0.920517817372
Song_2012_family_study_study_797.txt	36.HB.Tongue.374720	43115	39959	0.926800417488
Song_2012_family_study_study_797.txt	37.HB.Tongue.374989	43121	39674	0.920062150692
Song_2012_family_study_study_797.txt	56.HB.Stool.374832	43134	39870	0.924328835721
Song_2012_family_study_study_797.txt	50.CB.BackRightPaw.374743	43141	32205	0.746505644283
Song_2012_family_study_study_797.txt	62.HA.Tongue.374370	43231	41383	0.957252897227
Song_2012_family_study_study_797.txt	42.HA.Forehead.375354	43258	43010	0.994266956401
Song_2012_family_study_study_797.txt	48.HC.Stool.375041	43334	41466	0.956892970877
Song_2012_family_study_study_797.txt	54.HD.Stool.375254	43395	38819	0.894550063371
Song_2012_family_study_study_797.txt	07.CA.Forehead.374770	43419	36753	0.846472742348
Song_2012_family_study_study_797.txt	26.HB.LeftPalm.374482	43428	36922	0.850188818274
Song_2012_family_study_study_797.txt	42.HD.RightPalm.375218	43436	42314	0.974168892163
Song_2012_family_study_study_797.txt	61.HD.Stool.375127	43501	40585	0.932967058229
Song_2012_family_study_study_797.txt	29.HA.Stool.374556	43523	40308	0.926131011189
Song_2012_family_study_study_797.txt	71.CA.Stool.374629	43616	40874	0.937133162142
Song_2012_family_study_study_797.txt	41.HA.Tongue.374690	43988	41153	0.93555060471
Song_2012_family_study_study_797.txt	35.HC.Tongue.374977	44080	40604	0.921143375681
Song_2012_family_study_study_797.txt	26.HA.Forehead.374951	44128	43166	0.978199782451
Song_2012_family_study_study_797.txt	29.HD.RightPalm.374783	44678	42929	0.960853216348
Song_2012_family_study_study_797.txt	27.HB.Stool.374996	44763	41462	0.926256059692
Song_2012_family_study_study_797.txt	61.HD.Tongue.374604	44859	42563	0.948817405649
Song_2012_family_study_study_797.txt	51.HA.Forehead.375319	45158	41981	0.92964701714
Song_2012_family_study_study_797.txt	44.HA.Tongue.375030	45235	41450	0.916325853874
Song_2012_family_study_study_797.txt	05.HB.Stool.375251	45395	42971	0.946602048684
Song_2012_family_study_study_797.txt	36.HA.Tongue.374537	45423	43304	0.953349624639
Song_2012_family_study_study_797.txt	50.CA.Stool.375414	45507	42483	0.933548684818
Song_2012_family_study_study_797.txt	37.HB.Stool.375114	45594	41728	0.915208141422
Song_2012_family_study_study_797.txt	14.HA.Tongue.374612	45748	43264	0.945702544374
Song_2012_family_study_study_797.txt	66.CA.Stool.374879	45763	41719	0.911631667504
Song_2012_family_study_study_797.txt	53.HB.LeftPalm.374474	45900	44085	0.96045751634
Song_2012_family_study_study_797.txt	52.CB.FrontLeftPaw.374444	45986	38960	0.847214369591
Song_2012_family_study_study_797.txt	52.HB.Forehead.374867	46048	45042	0.978153231411
Song_2012_family_study_study_797.txt	51.HA.Tongue.374993	46118	44012	0.954334533154
Song_2012_family_study_study_797.txt	14.HB.Tongue.374495	46177	43489	0.941789202417
Song_2012_family_study_study_797.txt	12.HC.Forehead.375046	46203	45846	0.992273229011
Song_2012_family_study_study_797.txt	46.HB.Tongue.374363	46213	42530	0.920303810616
Song_2012_family_study_study_797.txt	35.HD.Tongue.374635	46291	44058	0.951761681536
Song_2012_family_study_study_797.txt	44.HA.Forehead.375050	46366	45937	0.990747530518
Song_2012_family_study_study_797.txt	24.HB.Tongue.374984	46614	43050	0.923542283434
Song_2012_family_study_study_797.txt	59.HA.Tongue.375091	46764	44499	0.951565306646
Song_2012_family_study_study_797.txt	54.HD.RightPalm.375246	46837	44972	0.960181053441
Song_2012_family_study_study_797.txt	18.CB.Stool.375374	47147	42518	0.901817719049
Song_2012_family_study_study_797.txt	22.HB.Tongue.374992	47232	28418	0.601668360434
Song_2012_family_study_study_797.txt	17.HB.Stool.375010	47387	43869	0.925760229599
Song_2012_family_study_study_797.txt	66.CB.Stool.374973	47467	41963	0.884045758106
Song_2012_family_study_study_797.txt	02.HA.Stool.374811	47478	45535	0.959075782468
Song_2012_family_study_study_797.txt	03.HB.Tongue.375370	47484	41879	0.881960239238
Song_2012_family_study_study_797.txt	21.HC.Stool.375383	47662	43963	0.922391003315
Song_2012_family_study_study_797.txt	06.HB.Tongue.374871	47969	42307	0.881965436011
Song_2012_family_study_study_797.txt	27.HA.Tongue.375026	48322	44391	0.918649890319
Song_2012_family_study_study_797.txt	56.HC.Forehead.374986	48336	47390	0.980428666005
Song_2012_family_study_study_797.txt	17.CA.Stool.374543	48656	44126	0.90689740217
Song_2012_family_study_study_797.txt	52.CA.Stool.374850	49077	44017	0.896896713328
Song_2012_family_study_study_797.txt	27.HA.Stool.374488	49137	44101	0.89751104056
Song_2012_family_study_study_797.txt	25.HA.LeftPalm.374687	49692	884	0.0177895838364
Song_2012_family_study_study_797.txt	24.HA.RightPalm.374462	49808	47860	0.960889816897
Song_2012_family_study_study_797.txt	49.HC.LeftPalm.375199	49886	48457	0.97135468869
Song_2012_family_study_study_797.txt	35.HB.Tongue.374594	50126	46582	0.929298168615
Song_2012_family_study_study_797.txt	44.HB.Tongue.374361	50191	45754	0.911597696798
Song_2012_family_study_study_797.txt	61.HC.Forehead.375375	50540	48339	0.956450336367
